ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.007124074428687067,1.453818659182242,-17.569213837449311,11.529855916236249,1.6409907645637842,SMA,0.75,0.064773577481849989,4,1.9139190197768816,9.2002098375282776e-25,0.32955020202338836,0.27675882674935359,0.44078354700449829,1.8120775505195492,1.6142647119690183,2,1.6890986841458624,56.337687936100984,0.017420751500573317
