ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.0049674523534177367,3.9932442525461447,1.3703894419082501,39.345081984543747,0.86767890199278619,SMA,5.2321398631142543e-08,0.75,0.064773577481849989,5,1.7359530349056338,0.24063902195134357,0.028837446764977175,0.052918149764538409,1082.0055737637119,-1.310672244252286,-3.8531499802720659,2.6218303975974626,1.2409524095981304,2,8.59618698306471,33.400769719735074,0.014044945798932229
