ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.0044288653335730959,4.2848322088971731,-2.9110757521640438,40.01605981298848,5.6835802370292408,SMA,0.011332616871228192,0.75,0.064773577481849989,5,2.6014057444300667,1.0633253604134786e-07,0.014586102810117805,12.104487162602974,0.11964816405786763,42.847073830777148,1.7609669307941835,-0.47682466251251565,1.0893632157938433,2,2.0743965094353838,5.9559395598561702,0.010553435474076167
