Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,8.21969369358206,8.76343116977451,9.37634937719653,10.0995856478356,11.0198267326841,12.4454541461283,15.2172342157934
1,8.62090901614862,9.18753678889022,9.8233626046428,10.5767062060712,11.5468433145683,13.0723470549657,16.1722674091687
2,8.6831996453145,9.25565205983742,9.90282246678523,10.6679098329106,11.6725430535693,13.2760460453619,16.535610373689
3,8.70349119511224,9.28355222977044,9.94571534659794,10.7379877588491,11.7929171887084,13.4325457734854,16.8446131458729
4,8.68792229276049,9.27606670337552,9.95717645044965,10.7880540845121,11.8846610270034,13.5899746982587,17.0809088866832
5,8.62155223415399,9.23520492528896,9.94344907171562,10.804118543894,11.9303433865174,13.7460383705967,17.3402910255877
6,8.51354387235412,9.15775416898535,9.894586880372,10.7823822615316,11.957324849456,13.8407598483993,17.6250713555616
7,8.34572962837408,9.01612079632658,9.7842826651067,10.7152398121804,11.9269367643216,13.8541942806719,17.785699314167
8,8.14912644593805,8.8376538572899,9.6349126588581,10.6093385590179,11.8601114526217,13.8424758478873,17.874964760591
9,7.97078421415313,8.65500676240717,9.46062695152257,10.4418356239232,11.7263361909148,13.8190950311192,17.942876869998
10,7.8267526290733,8.51561602370471,9.32430252389237,10.3041545587968,11.6261450196305,13.8028032801535,18.144437997189
11,7.85270284459415,8.5258253683183,9.33038022920595,10.3267865082669,11.6729084837681,13.852092942637,18.4912359287133
12,8.08982050420483,8.77885457642226,9.59405949940076,10.6039823069171,11.99029000767,14.1953519189372,19.0342954945777
13,8.56986440980881,9.30801078990788,10.1755567656897,11.2391876381361,12.6602807186667,14.945185591161,19.9528684935858
14,9.32773179383505,10.1215642020901,11.0702038812887,12.2244515809687,13.7311634106036,16.1705925301087,21.2270429794846
15,10.4337868532414,11.2932977141823,12.301483277791,13.5537895730501,15.2226200411709,17.8003587827444,23.113158544951
16,11.8042596834881,12.7839603978531,13.8915142882265,15.2226843837041,16.9634191833556,19.7376278624103,25.2186201551629
17,13.3662005893046,14.4482330218809,15.6914752234925,17.1576963560514,18.999501687682,21.8752413496908,27.6184699049025
18,15.0600405540647,16.2495907738863,17.5975366393555,19.1904133545171,21.1787957409851,24.1327425124111,30.0200537706086
19,16.7890539471037,18.068841337449,19.4965275621952,21.1948061388475,23.3291820872088,26.4349572587029,32.3514162945793
20,18.4433494373212,19.8044173133134,21.3398366884472,23.1636581175366,25.4694838862752,28.7423237563769,34.6220242903739
21,19.9811547807997,21.4165570676063,23.0779812172177,25.0406160233313,27.4765548593001,30.915560524242,37.2992273828662
22,21.4408003287857,22.9405725130342,24.6668299599606,26.6959710312863,29.2860382476928,33.006365874681,39.8890952933156
23,22.758778397634,24.3065308223881,26.0728779997111,28.1786621350827,30.8341725776026,34.9050564031343,42.2074335294135
24,23.9070005313499,25.5101427495307,27.307456927806,29.462447195469,32.2221376693644,36.455395380547,44.2099399355582
