,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,3298.43031913,3617.92113336,1.06971987135e-14,5039.48189075,5.35869279829e-11,7.97181144891,6.09211871774,7.36853247343,22.5066769477,-8.64213894387,11.6727385939,6.33809790689,263.869872605,-6.28755351297,55.6661966429,7.08390797325,0.0440961654561,0.301568599067,0.75,0.99,0.0377276723741,0.0940861271313
