ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.0080449721264151848,8.7248325350073852,0.8993450650339716,0.039353827834156974,-0.032365367733813093,SMA,0.75,0.064773577481849989,4,0.064383802659919914,0.059419843346131568,0.002827461158798162,0.89481131675826475,4738.6998542439487,46.406777239986788,-0.45535519478235942,2,10.142685268204666,4.9939142061121933,0.019180529590522966
