lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,7.4247077395469949,0.89573549722783141,3,0.013581529200240576,-0.0160832446365596,0.5556443546619777,368.73801335992545,0.032392831110109592,SMA,0.019382034563479311,0.94885880595894168,0.041655906363138775,0.17432780094559361,0.0091972315402206462,0.98999999999999999
