ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.01810292723112096,12.036057874168563,8.7383307093942406,26.533878220636087,-3.9571963245830917,SMA,0.75,0.064773577481849989,4,4.6127748580771941,104.55405845571467,1.482757940001034e+22,6.6099843859704726e-06,9.9573240855639066e-05,6098.6488243457979,-2.5054815911142669,2,-0.96861538072738251,5.3556689724612987,0.064647000902370522
