lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,0.038116592367398963,-0.0484289355743516,3,316.21833993265903,0.53152123842437782,0.8516140859121123,7.4066647987493761,0.094724850696466648,SMA,0.022455805175611077,0.25939286817676188,0.85506768785828591,0.11036325790144023,0.0098844624437808126,0.98999999999999999
