lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,5.1865284752016061,-0.88069272532071696,3,2.096614305527897,-0.23245548993210741,0.02189765771950123,6.0149928951203213,1,MA,0.11162262472082829,0.15913671795830006,0.069599471397395266,0.29216106231962741,0.035641867691672782,0.98999999999999999
