ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.01532247368553008,9.7798607571635756,4.5779040593824938,31.095727148889438,-4.1023657041652299,SMA,0.75,0.064773577481849989,4,5.2473780623006077,0.18873679308189795,4.7477746824006905e+23,3.7674266368115721e-06,1.1143612529652359e-05,6306.1100626174821,-1.2216578377685521,2,-2.0340081300745316,6.9815428027509272,0.052579464114976604
