lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,7.9753959210482135,-0.48303992843817745,3,28.966855529284285,-4.7007605136252391,-3.4166569184231803,9012.4939878564146,5.3204737357473464,SMA,0.099522361824616157,6.6147661521028241e-07,9.8345908985651907e-05,6.9717173774384353e+33,0.026536428980449552,0.98999999999999999
