lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,10.299910847813662,1.0427179689248562,3,317.36706853771329,0.037831447116768106,-0.026276284721396575,0.031056770741174123,0.048820023898164581,SMA,0.023040694116598814,0.040614452716242588,0.064501345695676046,0.92202959217321134,0.010991188394644455,0.98999999999999999
