lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,8.246378689091733,0.94252335491357664,3,338.94218876740081,0.44875967615441509,-0.03123291152419129,0.028748061800596119,0.059008903920501274,SMA,0.024037830286169237,0.15077595378188771,0.074004990215859087,0.90638377434258999,0.010855507009827712,0.98999999999999999
