lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,31.472337048236753,-5.2270060088529791,3,9.6127118481516778,-0.58016494302401089,-4.222393290074292,612.6093340654636,5.8496129642689674,SMA,0.11093978269827431,4.1481620950888762e-05,1.336990171692755e-07,0.00018419666495308012,0.0293265959472888,0.98999999999999999
