lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.21029375510451834,2,1.2205229804205251,-0.1009241444515723,3,31.64746316359582,0.16426779243004694,1.0742131633198189,-21.695091409977195,0.35596260067249941,SMA,0.14164232388510323,0.10615988382972713,0.48662664709407777,0.00021139579283036052,0.049725455719232411,0.98999999999999999
