ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.047974843182191418,0.97822625528372886,1.209728359825418,1.0994842468070414,-0.6825770462244094,MA,1.7192046124049611,0.75,0.064773577481849989,5,1,2.181232329500614,2.2721688064718046,0.020368178640201906,1.7302714332831393,2.1672431055426218,0.80162064550815992,4.4781504004624493,1.0785762649832327,2,0.51214906213320999,47.950063016152725,0.13319715633228046
