ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.23151313753431976,0.98999999999999999,0.049003860327333996,1.7285134866940193,1.1229538000007202,1.3137965028101779,-0.14436502531254955,MA,1.7755071738646719,0.75,0.064773577481849989,5,1,2.29259649141179,1.7303066893859309,0.091460500237292019,1.1080564644063446,6.0126275324852152,0.82066030812432889,3.7121294299673582,0.84321156363981831,2,0.44980524382823578,10.789151205692123,0.12738106089949164
