lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.22601555241864135,2,2.6406385156353696,0.27986948979998022,3,7.5371045874348095,0.0088975182454821607,0.16696689285490296,3.7156731798583755,1,MA,0.13048776629107994,0.41718025958038257,0.44300505091414538,0.44603262999584842,0.04938367829213984,0.98999999999999999
