lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.23151313753431976,2,17.758174880939322,0.22552251753164654,3,2.8470653367575989,0.64049543721321156,0.39366183046312414,5.463964641986486,1,MA,0.12724381390131301,1.1415169315591474,0.79194400808020071,0.91241533864054747,0.049027294339283059,0.98999999999999999
