lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.21540892441747464,2,36.119144731702626,-2.0155035843927647,3,110.59666790777224,-1.5323288186152264,-0.16797405876752677,12.146997640567548,9.3319502282514293,SMA,0.13804007632005733,2.1790608210473763e-06,6.0629949821019779e-08,7.6177065769837788e-09,0.049922669389528301,0.98999999999999999
