ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.048144843091338839,1.690562295107209,1.2122360022322483,4.2835696720594916,0.84884068769066756,MA,0.75,0.064773577481849989,4,1,2.6661233878983235,1.3270507322703249,1.8358306680325454,0.052587829692236056,12.788853231597514,0.56602582107540111,2,-0.35519560980741782,1.4157792427970748,0.14668957491742152
