lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,0.42783013594472658,0.66614254559636432,3,57.279081111929386,0.37669361014412711,-0.71997410552969843,6.1533306697217256,0.9042446715467386,SMA,0.026692677718722191,0.21295313052827516,0.96107701927191969,0.064998673925906011,0.0090849277614046611,0.98999999999999999
