lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,42.709924680538712,0.81738546997081307,3,-0.16245133841428122,-0.049593614184511005,-0.062499663759839064,0.54828710133506831,0.12747840159662741,SMA,0.083728888211172414,0.42119635176738612,0.067528854793909451,0.42075096689778463,0.02214203420710157,0.98999999999999999
