ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.043255932001360096,69.464212722610739,-33.346029193786585,193.42681721261158,43.103257830762367,SMA,0.75,0.064773577481849989,4,34.531005841818526,2.0714915962652016e-62,3.2373733198118421e-32,3.4516049024644343e+20,4.9318789477314394e+22,2517.6858111105171,-18.775580158157027,2,51.182195129744514,43.352317634469088,0.13067568208923186
