lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,0.036692518826048022,0.56234582493535223,3,84.263843194452704,0.63339228965855854,-0.52879815162614707,5.1442452960872762,0.8910348169993122,SMA,0.036658804682663915,0.3384288555098347,0.6922634285023368,0.12821721171125589,0.0093892345534526914,0.98999999999999999
