ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.040701494111194933,3.2530394068065247,1.4961376942962785,8.6796150344974006,1.4173703965147146,MA,0.75,0.064773577481849989,4,1,4.5885547081913849,0.011827693378362453,4.3649884045914327,4.6550881940989743,1.919073814902142,-1.036021791377548,2,1.5921815549231324,1.1201755985419011,0.10265206734440102
