lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,4.5515792316740074,-0.44863865703585543,3,-0.20363040204269942,0.52439056360280023,0.77596869561764403,1535.7301249166262,0.88080539149134529,SMA,0.043243793775199268,0.5761532758850284,0.17182816440811963,818615.22645795811,0.010924249221547767,0.98999999999999999
