lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,66.816684938400257,0.49023998390904899,3,5.8286876155556033,-0.62556141595214676,0.62886852684412953,0.28731343831090461,0.93561794198643722,SMA,0.030079176582072042,0.090472795168118056,0.25722240734673202,0.81795174129033144,0.0085374599167329576,0.98999999999999999
