lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,4.8543096564386161,-0.44619997753979745,3,-0.17858711086130707,0.54995316605326017,0.8739625554159709,2071.0825488292444,1.115530343063055,SMA,0.052808073597720551,0.44539297633889874,0.17410332599063702,217177235.52598307,0.013101362447741696,0.98999999999999999
