lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,1.0703727987608944,1.6533938393737551,3,3.945780414433441,1.5252505658582836,-1.1484178171324424,2.0402781852085958,1,MA,0.13124087163567655,5.3184523286445433,5.4509173380444151,0.0093396431642879616,0.049131248965245178,0.98999999999999999
