ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.23151313753431976,0.98999999999999999,0.040964164610886457,2.305634981652755,1.6537714309802019,3.5704930351294974,-0.98317951007526505,MA,0.0090570356976288988,0.75,0.064773577481849989,5,1,5.3751075033099349,5.3472477021358307,0.012432254890402014,4.8007296389293836,1.1594550657128975,-1.0144684072626318,1.401482941619985,1.7313335774943299,2,1.4953067151683304,12.090379010551136,0.10139961398495112
