,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,4.49839066961,0.0338789747344,0.926955017001,1.36576572064e-05,0.0151290987945,5.11045310145,1.10898720591,0.667838163457,23.2950361805,-0.00447993464539,0.0685819130581,-1.95734426815,34.7384585981,-0.40396882679,-0.485483794457,0.0511194468809,0.0440961654561,0.301568599067,0.75,0.99,0.00822796620055,0.0169725582568
