ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.028543250819760242,5.7810054505308921,-0.42974502801526304,1.1949645059529701,1.1761562138434887,MA,3.3311520011768661,0.75,0.064773577481849989,5,1,0.095239931261592053,0.43203003757346159,3.084897999257838,0.08465208379924441,2.5958203966884237,1.0972937263813172,4.3904383227992154,0.26512195583069248,2,-0.37091269675194605,1.765179210972545,0.076400342493102791
