ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.03303132813262584,26.992315843971323,-7.9593747890924842,72.527586808365214,16.549056872672647,SMA,0.75,0.064773577481849989,4,14.56844609031082,1.1575769338358424e-19,6.4494515380222113e-18,87246368.814492211,94625838.771723703,97.815789485083556,-8.0092406220984831,2,18.393963401288012,16.771262533431685,0.085625894227658317
