ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.033550799482017252,1.4938761715766304,-0.37410840127947925,7.3901772042853278,0.4565000113772586,MA,0.75,0.064773577481849989,4,1,0.087860206113922146,0.77903889638164936,0.61402796156734141,0.0081347425069572855,2.0383362889232743,0.79704413529230145,2,-1.4237174715867547,1.5576335213778281,0.085486149598256844
