ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.010350985724222099,46.86973067193621,0.94016940286763218,0.06444208454681534,-0.044188030567713948,SMA,0.75,0.064773577481849989,4,0.074503557169713783,0.049250852821722757,0.019205092307427653,0.86227493915229791,159119.19701015559,6.6118875350891972,-0.053208038409886312,2,12.832216426354568,2.6843332568511022,0.029011460964789015
