lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,0.043052705174777675,-0.024829103862797706,3,344.42840427424267,0.22311616535892395,1.0410325323047791,11.308105652368535,0.058481473821100888,SMA,0.027699986728157766,0.098226840419419134,0.92346372710404034,0.057045383344382007,0.010055993557477463,0.98999999999999999
