ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.0052391918189049263,4.2579272847573923,10.068654724035662,35.524613149698915,0.49164728027684779,SMA,0.75,0.064773577481849989,4,0.79625418815924254,18768.687450851554,0.30424951135966477,0.21287908886563031,0.23670402175556418,1.3811364290160266,-0.32186440219836171,2,0.55941663113526219,-0.40668177959115487,0.014692194812341131
