ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.017533324412182524,1.8524406329713647,0.46477443240245053,5.7982921606081934,0.34131092878867958,MA,0.15452757159834235,0.75,0.064773577481849989,5,1,0.5435005057631408,0.024136225721270034,0.59979627105654243,0.035925250561746426,1.328045987836693,-0.21561817369177091,1.6310039096944562,-1.0030950085991353,2,-0.87809767858325583,2.8508593963542452,0.050243828666345358
