ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.038530514428481599,2.1293191004259007,0.48372032957565314,4.0066658060899076,1.2832665499332374,MA,0.75,0.064773577481849989,4,1,0.4281613697335116,0.28043911270621619,3.5523504288095085,3.6000886970718073,6.6928451950428896,0.20496514185528314,2,1.3993111410046986,1.1757714706866687,0.1010401656494837
