ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.018073568668538501,4.0985830274900978,-0.75583849910614154,1.3634740576995621,1.4359879635583961,MA,0.75,0.064773577481849989,4,1,0.023643862633376471,3.7766410395606202,3.0564388308552135,0.011268158137378595,4.9628345932889557,1.4169609023971761,2,-0.96573633184771313,1.1528874222211616,0.064207617269488759
