lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,1.8925616554848665,-0.23609644724765219,3,2.3256232040302329,-0.25133417432103389,-0.26983329100362047,5.4266600676423247,1,MA,0.15307069343168878,0.33836259802984459,0.32995457218367918,0.36432532319611699,0.04783067049286812,0.98999999999999999
