ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.030365161427168139,2.6663921161359601,0.7637603661487099,1.2655975070060965,1.0224750802295353,MA,0.75,0.064773577481849989,4,1,1.4958723489166244,0.65099185535708692,1.8457588676862196,1.1131175339986272,10.805801384081224,0.13481003041689757,2,0.49912540993201937,5.0450386143201786,0.1084392843723978
