lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,0.36185323067485498,-0.092258684995727827,3,25.243104468971175,0.11704377750703446,9.8695521070166485,-28.901288328731248,0.14719169961027753,SMA,0.11527882918012178,0.049153247377590595,0.72149400325088386,1.9551237149551932,0.045372354523168401,0.98999999999999999
