lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,1.9155545041097757,-0.10860687847416206,3,1.6001828210606523,-0.095195941648306512,-0.17642999790777963,4.137033179364817,1,MA,0.16772204131949819,0.41266247974633058,0.43556879309531238,0.43972718501401953,0.045087025113205524,0.98999999999999999
