lb1,lb0,ub0,d,e11,e10,K,e21,e20,e00,e01,a1,ftype,max_err,c2,c1,c0,rms_err,ub1
0.75,0.064773577481849989,0.2610731573912069,2,3.204779048830297,0.055967562311552498,3,25.685202717213016,-0.075989962220597507,0.27816567193375413,1.7991949854959728,1,MA,0.13182807385872319,0.6446754132926541,0.62955162076573068,0.77183587251910302,0.044851629071171531,0.98999999999999999
