ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.025596134201628949,46.988681980663948,6.5995985695305022,3747.093052556786,-9.8877412183117901,SMA,1.7719166871026487e-18,0.75,0.064773577481849989,5,15.408360492822901,7.1590724602737078e-08,2.6677647190465914e-11,1.5059932002110969,2.5839055670975238e-20,21.681708862297313,-10.779316960052942,74.289887527640801,3.4546282246469722,2,-10.40287797174512,35.787061639014013,0.079983877903428757
