ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.033835224374028729,18.903950935264973,22.164004203829222,81.329575378662895,19.58636378807633,SMA,0.75,0.064773577481849989,4,17.166019391601722,75560727015.551727,2.3476956180723742e-22,30138171743.529598,6.3167263457316483e-20,28.406041799587918,-9.6609017165048066,2,-9.3658979117005394,105.83370639569975,0.085315524357944594
