ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.028317630676169676,61.020940793874807,8.4261633447734212,920.09230528103683,-8.2934751354728213,SMA,0.75,0.064773577481849989,4,8.8449511702148094,55.718004610531658,5.8242117899189799e-19,9.7717108345579607e-12,4.5264714544080809,14.185664473270533,-10.89343824484696,2,8.4740715152707011,14.218225278976671,0.06296536223495508
