Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,11.421850105411,12.1295420583098,12.9237624104059,13.8145232088199,14.8903541065097,16.3706174336495,19.0781751456486
1,12.9733419505137,13.9563143406851,15.0024196844747,16.1500237290194,17.5249335151049,19.443208727396,22.5108235918922
2,12.6321029276204,13.8157547207619,15.0364513466845,16.3251447163856,17.7935166782174,19.8133045595326,23.0189005303236
3,12.3883566845231,13.8487265411949,15.2553578669737,16.6655636707319,18.2188927703761,20.2804171045058,23.555462745324
4,12.3245657060516,14.1014968268786,15.6618015920253,17.1569656966905,18.7433459660245,20.8152108151652,24.1291496505762
5,12.5422334016369,14.5853496938779,16.1917109161816,17.7003461066061,19.3039175101155,21.3549227456706,24.6972200607956
6,13.0632032130969,15.1659947080047,16.7573560021901,18.2475418457334,19.8422862843434,21.876376981459,25.2538898707267
7,13.7365992656477,15.7610625958785,17.3146822289483,18.7644223073186,20.3274522608872,22.3547755405688,25.7281084169727
8,14.3904932455104,16.2963017765819,17.7919712622522,19.2219599059707,20.7334199373044,22.7424841506477,26.0746167849026
9,14.9915688332837,16.7299072450909,18.1631041621058,19.5583050788262,21.0345454694547,22.9999345032354,26.300239147196
10,15.5029517864769,17.0492569018104,18.4102443750093,19.7605485774958,21.1997721404669,23.1219954862458,26.3633467913224
11,15.8841535737683,17.2612994672324,18.5406176779486,19.8295406712441,21.2291028173951,23.098482292238,26.2668693337065
12,16.1595062992567,17.3799844672946,18.5574277791877,19.782369876892,21.1203755669171,22.9167541923978,25.9873757803217
13,16.3265777101167,17.3999154075248,18.4773528545391,19.6094736645645,20.901786076905,22.6148172972904,25.5520733310849
14,16.4005692044498,17.333818898674,18.3037509795376,19.3566145273915,20.5664219522956,22.2062082872125,24.979819248997
15,16.3710933340161,17.1946317169189,18.0685710941214,19.0313349363267,20.1581400239851,21.6995965407748,24.3341133518209
16,16.2503505173391,16.9828166564738,17.7666290848886,18.6355458922776,19.69319935204,21.1225247877129,23.6583428028114
17,16.0374866775469,16.6886267084718,17.3990385633401,18.2031471489351,19.1717544577039,20.5205865218512,22.962388307334
18,15.7359892129295,16.3261526489486,16.9807694165963,17.7191777068398,18.6284920192611,19.9206536628426,22.3134101309009
19,15.3625479713272,15.9170301516451,16.5179712943172,17.214049157858,18.0799710767066,19.3264794639281,21.6726595580533
20,14.9211892722531,15.4476350529237,16.0262300399914,16.6930176842687,17.5332645079334,18.7487764166457,21.008058615419
21,14.4015876481204,14.920708824925,15.4892031811571,16.1566847051298,16.9732686114611,18.1672913883336,20.3493723244713
22,13.8143151368238,14.3365719160992,14.9111459116577,15.5637041313257,16.3891338122431,17.5579511172766,19.6949455532005
23,13.1594204477251,13.6896349457588,14.2685075932313,14.9300835157426,15.7383915148025,16.8951167615345,19.0303212076901
24,12.4542760564618,12.9796066966508,13.5599123928874,14.2287216395259,15.0364735264272,16.1830407599777,18.3219625494374
25,11.688990384034,12.2177690066367,12.7975848697763,13.4641993977,14.2697281891053,15.430553727407,17.613885112475
26,10.8753881418292,11.4021787893081,11.9817321820903,12.6455533424608,13.463025518617,14.6518519158053,16.8612591817999
27,10.0186943372394,10.5452977708795,11.1269334319508,11.7914268717463,12.6236445139877,13.8555503305487,16.1220085075094
28,9.13847698224954,9.67265122953015,10.2512718114506,10.9186501233064,11.7649768113398,13.0533790633286,15.3439828522126
29,8.2616038420224,8.79627745532269,9.37858990366988,10.0458255124165,10.9082619032883,12.2443968820812,14.545972490765
30,7.41305701014255,7.93526261884895,8.52283210574765,9.19981854069016,10.0711239446721,11.4115105804032,13.7360008790317
31,6.63589032557315,7.14698145298587,7.7214576882415,8.40115105569309,9.27559069265586,10.5957226507034,12.9417393517585
32,6.01488188321687,6.49232585706637,7.03426878323339,7.69426253560886,8.53554333623012,9.82282009324514,12.1500992570015
33,5.60436582316119,6.04360240903395,6.55236956920822,7.1588330955543,7.93890084930075,9.13997426901082,11.4279621704888
34,5.39089832430916,5.81402628889014,6.29065863468314,6.85752353448107,7.59315945783706,8.73067760717084,10.9281167198777
35,5.33855489239285,5.75541448907425,6.23473422368363,6.8088195976807,7.5602029403684,8.68606192178401,10.9496683986747
