ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.017349310123197084,0.41653681694843431,1.1460023022648884,66.714381365600062,0.089036046274395708,SMA,0.75,0.064773577481849989,4,2.0714925551191552,0.019533532544550539,794.30782348167577,0.011462273255579835,0.022271716469725585,12.780399215234144,8.6178944780040503,2,0.79129734520582173,7.6854170791476557,0.072635421189874538
