ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.049417445742326961,316.67784327824978,14.266090317796102,14.606874603431631,-7.4413802356507919,SMA,0.75,0.064773577481849989,4,11.779018975111278,1181862.9045207992,362442.37763486296,6.2484683848791561e-21,804750.67321783944,14.664860420195264,16.898689020390595,2,16.107287768444547,39.712872047222419,0.10892782547325019
