ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
0.2610731573912069,0.98999999999999999,0.0054265333580033734,2.6045038284088924,-2.2180695938665402,43.199073828793374,0.90932744497921225,SMA,0.00010247003468578559,0.75,0.064773577481849989,5,2.1827731397396151,3.754592519007717e-06,0.14644309196862398,0.039690323859772829,5.3840346347294843e+18,3.9270022664490813,1.2645608239671859,-11.296982929729271,1.7131825152317608,2,36.319847579615541,20.006601139961248,0.019247757483412897
